uLabel ID,h1,h2,h3,h4,h5,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo1 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo2 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo3 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo4 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp
1,31420,30556,30588,29040,31052,-148,-266,16731,-87,0,-3,1709861934.6849918,0,18512,18521,18544,18567,18569,18527,18486,18479,17133,169,51,9,21222,22349,-3863,-7694,158,-15617,3852,0,0,0,1709861934.7002666,1,17898,17872,17832,17852,17950,18032,17989,17911,12264,335,143,19,16233,13007,-3453,24069,-3730,-14445,4795,0,0,0,1709861934.7002666,2,12338,12352,12365,12390,12398,12387,12386,12434,33513,93,86,74,20976,-19842,-9416,10078,-2487,15279,124,0,0,0,1709861934.7002666
1,31408,30564,30644,28936,30480,-148,-266,16731,-87,0,-3,1709861934.7923894,0,18815,18729,18662,18698,18757,18761,18749,18794,18893,205,161,13,20922,22585,-4158,-7669,1322,-14657,3945,0,0,0,1709861934.8059108,1,18354,18337,18325,18329,18415,18478,18477,18470,16113,356,36,77,15921,12959,-3512,24294,-4130,-13374,5014,0,0,0,1709861934.8059108,2,12336,12290,12250,12240,12216,12218,12279,12310,32603,222,47,36,21058,-19862,-9527,9760,-2239,15077,32,0,0,0,1709861934.8059108
1,31496,30572,30608,28912,29856,-148,-266,16731,-87,0,-3,1709861934.896016,0,17955,17971,17957,17902,17826,17757,17748,17740,11784,502,114,108,20739,22668,-4381,-7797,269,-16220,5392,0,0,0,1709861934.9114814,1,18423,18411,18412,18410,18410,18405,18388,18452,16239,46,56,53,15743,13052,-3613,24345,-4877,-14333,6455,0,0,0,1709861934.9114814,2,11900,11960,12043,12097,12110,12118,12125,12127,30944,369,215,129,21175,-19857,-9503,9536,-1696,16711,-473,0,0,0,1709861934.9114814
1,31500,30520,30572,29976,30688,-148,-266,16731,-87,0,-3,1709861934.9995255,0,17417,17435,17351,17268,17227,17186,17191,17221,7224,497,166,68,20591,22790,-4422,-7813,1687,-16889,5306,0,0,0,1709861935.016434,1,18065,18016,18015,18003,18044,18102,18104,18089,13366,211,27,38,15634,13112,-3556,24392,-5722,-15841,6290,0,0,0,1709861935.016434,2,12144,12138,12081,12004,11970,11995,12045,12108,30949,354,24,8,21181,-19623,-9833,9674,-2933,17289,-981,0,0,0,1709861935.016434
1,31496,30580,30532,29968,30960,-148,-266,16731,-87,0,-3,1709861935.1175077,0,17261,17162,17193,17255,17392,17391,17370,17384,7336,475,124,97,20358,23055,-4265,-7731,336,-15268,5490,0,0,0,1709861935.1348164,1,17874,17729,17638,17541,17543,17685,17842,17926,10706,774,82,46,15499,13041,-3269,24556,-6276,-14361,6019,0,0,0,1709861935.1348164,2,11837,12185,12344,12180,11991,12097,11892,11841,30831,823,484,151,21253,-19343,-10113,9789,-3528,15242,-484,0,0,0,1709861935.1348164
1,31480,30524,30504,30088,30976,-148,-266,16731,-87,0,-3,1709861935.2293918,0,17960,18004,17986,17949,17951,17937,17904,17903,12522,163,91,6,20087,23332,-3973,-7764,1609,-15737,5203,0,0,0,1709861935.2436135,1,17534,17530,17457,17407,17388,17467,17525,17564,8800,330,65,9,15337,13069,-2776,24703,-5740,-13346,7521,0,0,0,1709861935.2436135,2,12230,12278,12333,12334,12339,12328,12279,12284,32869,187,44,66,21358,-18929,-10408,10057,-1082,16280,-1785,0,0,0,1709861935.2436135
1,31492,30524,30640,28360,31104,-148,-266,16731,-87,0,-3,1709861935.3363435,0,18691,18769,18764,18745,18690,18621,18661,18704,18573,248,73,80,20033,23400,-4015,-7677,2370,-15165,6062,0,0,0,1709861935.3515482,1,18007,17943,17871,17804,17810,17866,17929,17908,12066,334,98,79,15326,12854,-2705,24830,-5873,-13395,6464,0,0,0,1709861935.3515482,2,12377,12368,12386,12360,12332,12340,12320,12355,33301,108,7,51,21271,-19080,-10423,9940,-4365,15726,-292,0,0,0,1709861935.3515482
1,31428,30576,30788,28688,30956,-148,-266,16731,-87,0,-3,1709861935.4457486,0,18642,18620,18567,18530,18551,18557,18575,18589,17559,177,77,11,20048,23414,-3990,-7611,1650,-15809,5917,0,0,0,1709861935.4624612,1,18538,18524,18535,18526,18531,18577,18606,18594,17359,157,74,14,15334,12662,-2602,24934,-6042,-14220,6282,0,0,0,1709861935.4624612,2,12056,12134,12151,12204,12189,12136,12038,11939,31311,439,138,91,21278,-19115,-10400,9882,-3487,15960,-591,0,0,0,1709861935.4624612
1,31480,30532,30604,28952,31016,-148,-266,16731,-87,0,-3,1709861935.5551944,0,18033,18047,18022,18005,18009,18011,18018,18027,13100,66,26,18,20118,23425,-3782,-7496,-220,-15284,6517,0,0,0,1709861935.5716338,1,18603,18578,18617,18641,18643,18623,18596,18594,17823,107,47,31,15424,12607,-2401,24927,-6979,-14344,6067,0,0,0,1709861935.5716338,2,12022,12036,12093,12107,12117,12119,12141,12197,31296,192,176,124,21231,-18979,-10562,10071,-3784,15922,-360,0,0,0,1709861935.5716338
1,31484,30632,29724,29808,30956,-148,-266,16731,-87,0,-3,1709861935.6760232,0,17581,17553,17538,17580,17636,17621,17605,17484,9526,177,132,106,20155,23373,-3708,-7593,1298,-14894,6599,0,0,0,1709861935.690908,1,17858,17853,17846,17818,17804,17806,17890,17907,11710,167,99,44,15398,12847,-2397,24820,-4272,-13591,6853,0,0,0,1709861935.690908,2,12155,12113,12098,12091,12083,12049,12000,12056,31108,191,140,58,21310,-19227,-10137,9868,-5010,15456,-725,0,0,0,1709861935.690908
