uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp
1,31344,30508,30392,29076,30992,3781,14954,7201,-1925,0,-1932,0.25983238220214844,0,17516,17450,17559,17539,17604,17676,17795,17817,9884,594,328,173,-1423,15285,-244,0,0,0,0.25983238220214844,1,17872,17947,18050,18042,18050,18009,17967,17902,12767,349,95,44,6249,14269,-2479,0,0,0,0.25983238220214844,2,12254,12204,12228,12371,12411,12385,12325,12297,32939,378,137,31,3433,-15194,4936,0,0,0,0.25983238220214844
1,31320,30512,30340,29144,30908,6302,8771,6384,-1933,0,-1940,0.28651905059814453,0,18019,17956,17889,18031,17824,17838,17902,17907,12294,247,153,271,-1368,16097,-770,0,0,0,0.28651905059814453,1,18145,18278,18410,18413,18296,18171,18129,18106,14876,643,120,15,6321,14153,-1971,0,0,0,0.28651905059814453,2,12336,12328,12377,12449,12466,12511,12528,12563,34022,402,201,100,4964,-15404,3579,0,0,0,0.28651905059814453
1,31356,30496,30352,28756,30488,8199,12007,3687,-1958,0,-1959,0.31957173347473145,0,18115,18102,18124,18107,18067,18062,18067,18077,13649,119,21,41,-1349,15748,-1163,0,0,0,0.31957173347473145,1,18046,17939,17915,17974,17943,17948,18004,18061,12758,222,163,52,6428,14543,-1758,0,0,0,0.31957173347473145,2,12647,12638,12590,12484,12463,12482,12476,12480,34723,369,162,76,4910,-15697,3785,0,0,0,0.31957173347473145
1,31324,30472,30364,28496,29296,8968,13234,3149,-1964,0,-1958,0.3516082763671875,0,18173,18202,18224,18230,18205,17993,18053,18012,14020,474,111,133,-575,16263,-147,0,0,0,0.3516082763671875,1,17717,17747,17806,17772,17679,17541,17608,17681,10479,425,165,44,6658,15052,-2033,0,0,0,0.3516082763671875,2,12412,12453,12492,12494,12421,12304,12335,12386,33761,339,123,45,4059,-15724,3737,0,0,0,0.3516082763671875
1,31352,30384,30312,28452,28576,6861,14644,8233,-1963,0,-1956,0.38249874114990234,0,18103,18102,18127,18272,18335,18311,18060,17987,14225,593,294,118,-1183,16403,-8,0,0,0,0.38249874114990234,1,17460,17538,17653,17791,17837,17811,17753,17464,10235,803,143,146,5894,15048,-2200,0,0,0,0.38249874114990234,2,12210,12266,12300,12331,12341,12366,12250,12198,32726,304,103,43,4538,-15834,3509,0,0,0,0.38249874114990234
1,31336,30424,30304,28396,28512,6467,14139,6463,-1958,0,-1952,0.4129798412322998,0,18144,18113,18053,18072,18102,18097,18080,18078,13667,60,127,43,-1114,16855,-639,0,0,0,0.4129798412322998,1,17668,17680,17690,17661,17429,17431,17499,17544,9530,559,131,160,6225,15185,-1988,0,0,0,0.4129798412322998,2,12204,12235,12133,12141,12151,12123,12073,12145,31668,191,165,33,5255,-15971,3515,0,0,0,0.4129798412322998
1,31288,30424,30296,28348,28552,5641,13805,7796,-1958,0,-1947,0.44065165519714355,0,18084,18074,18054,18043,18084,18172,18225,18253,13917,396,121,91,-1316,16271,-579,0,0,0,0.44065165519714355,1,17508,17465,17531,17610,17680,17646,17609,17650,9627,358,156,106,6063,14867,-2285,0,0,0,0.44065165519714355,2,12023,12025,12008,11982,11954,11990,12065,12072,30583,184,103,26,4844,-15644,3908,0,0,0,0.44065165519714355
1,31348,30424,30344,28324,29832,-1085,13304,13738,-1970,0,-1956,0.47275805473327637,0,18065,18130,18042,18033,18029,18029,18079,18208,13543,247,86,159,-1417,16054,-666,0,0,0,0.47275805473327637,1,17596,17580,17596,17606,17611,17528,17468,17494,9407,250,143,29,5832,14975,-2570,0,0,0,0.47275805473327637,2,11992,12015,12056,12023,11981,11929,11894,11929,30283,289,24,38,4475,-15293,4398,0,0,0,0.47275805473327637
1,31320,30356,30284,28452,30724,2798,14279,3189,-1981,0,-1968,0.5046491622924805,0,18193,18048,18114,18117,18121,18195,18233,18226,14175,303,105,116,-150,17042,-936,0,0,0,0.5046491622924805,1,17694,17627,17592,17715,17766,17779,17765,17719,10585,333,106,70,6879,14693,-2151,0,0,0,0.5046491622924805,2,12042,12000,11998,12057,12112,12088,12057,12009,30827,187,101,40,4698,-15862,3971,0,0,0,0.5046491622924805
1,31304,30408,30324,28548,30908,2716,14909,6325,-1979,0,-1963,0.5383708477020264,0,18371,18339,18228,18195,18150,18088,18062,18084,14445,529,274,151,-504,16285,-740,0,0,0,0.5383708477020264,1,18046,18017,18040,18054,18120,18186,18208,18203,13802,402,98,82,5653,14782,-2627,0,0,0,0.5383708477020264,2,12297,12325,12182,12143,12126,12222,12294,12325,32378,408,95,63,4043,-15738,4979,0,0,0,0.5383708477020264
1,31332,30464,30412,26904,30860,4699,14550,5541,-1985,0,-1969,0.5709946155548096,0,18391,18311,18288,18283,18293,18332,18265,18259,15350,70,165,131,-716,15818,-699,0,0,0,0.5709946155548096,1,18479,18528,18554,18565,18521,18497,18543,18550,17165,53,132,57,6306,14686,-2394,0,0,0,0.5709946155548096,2,12437,12492,12497,12567,12428,12329,12346,12373,33932,403,121,106,5112,-15415,3320,0,0,0,0.5709946155548096
1,31312,30460,30528,17704,30872,4174,14206,5637,-1994,0,-1975,0.6039383411407471,0,18146,18185,18240,18233,18235,18183,18157,18091,14398,263,46,21,-377,16101,311,0,0,0,0.6039383411407471,1,18612,18555,18536,18522,18485,18506,18507,18525,17176,174,55,90,6172,14769,-1298,0,0,0,0.6039383411407471,2,12399,12415,12452,12517,12507,12332,12355,12348,33789,322,154,93,3823,-16178,3074,0,0,0,0.6039383411407471
1,31368,30348,30456,15244,30772,2707,16424,7304,-1990,0,-1965,0.6365253925323486,0,17678,17810,18088,18247,18225,18204,18233,18259,13672,924,645,311,-502,16207,-67,0,0,0,0.6365253925323486,1,18696,18727,18648,18626,18675,18739,18887,18941,18867,525,192,193,6603,15128,-1611,0,0,0,0.6365253925323486,2,12342,12382,12418,12449,12512,12578,12582,12394,34121,436,187,64,2758,-16064,4882,0,0,0,0.6365253925323486
1,31280,30392,30460,15208,30844,5125,14418,5770,-1985,0,-1961,0.668787956237793,0,18021,18004,18010,17940,17743,17736,17865,17929,12176,573,170,109,-1206,15975,-368,0,0,0,0.668787956237793,1,18788,18746,18711,18695,18658,18632,18616,18620,18394,277,134,109,5535,14837,-1339,0,0,0,0.668787956237793,2,12466,12448,12526,12573,12523,12536,12629,12684,34849,247,319,82,4976,-15587,3347,0,0,0,0.668787956237793
1,31336,30424,30368,15244,30780,6523,14305,5014,-1994,0,-1964,0.703589916229248,0,17619,17495,17461,17508,17556,17544,17463,17464,9038,6,259,128,-1538,16095,-29,0,0,0,0.703589916229248,1,18460,18432,18387,18317,18351,18354,18288,18316,15833,225,204,69,5337,15344,-1930,0,0,0,0.703589916229248,2,12342,12351,12266,12274,12309,12289,12281,12243,32819,74,161,81,4696,-15465,3396,0,0,0,0.703589916229248
